Gene,RelationName,To
NF1,controls-expression-of,RALGPS2
NF1,interacts-with,RALGPS2
NF1,controls-expression-of,RALY
NF1,controls-expression-of,RANBP1
NF1,controls-expression-of,RANBP9
NF1,controls-expression-of,RANGRF
NF1,controls-expression-of,RAPGEF4
NF1,controls-expression-of,RAPGEF5
NF1,controls-expression-of,RARA
NF1,controls-expression-of,RARB
NF1,interacts-with,RASAL2
NF1,controls-expression-of,RASGRP2
NF1,interacts-with,RB1
NF1,controls-expression-of,RBBP4
NF1,controls-expression-of,RBFOX1
NF1,controls-expression-of,RBFOX2
NF1,controls-expression-of,RBMS2
NF1,controls-expression-of,RBP2
NF1,controls-expression-of,RBP4
NF1,controls-expression-of,RBP5
NF1,controls-expression-of,RBSN
NF1,controls-expression-of,RC3H2
NF1,controls-expression-of,RCOR2
NF1,controls-expression-of,REG3G
NF1,controls-expression-of,REM2
NF1,controls-expression-of,RERE
NF1,controls-expression-of,RETNLB
NF1,controls-expression-of,RGN
NF1,controls-expression-of,RHBDL3
NF1,controls-expression-of,RHOJ
NF1,controls-expression-of,RHOQ
NF1,controls-expression-of,RIN2
NF1,controls-expression-of,RINT1
NF1,controls-expression-of,RIT1
NF1,controls-expression-of,RLF
NF1,controls-expression-of,RMND5A
NF1,controls-expression-of,RNF139
NF1,controls-expression-of,RNF144B
NF1,controls-expression-of,RNF183
NF1,controls-expression-of,RNF213
NF1,controls-expression-of,RNF25
NF1,controls-expression-of,RNF41
NF1,controls-expression-of,ROBO1
NF1,controls-expression-of,ROCK2
NF1,controls-expression-of,ROR1
NF1,controls-expression-of,RORA
NF1,controls-expression-of,RPE65
NF1,controls-expression-of,RPP21
NF1,controls-expression-of,RPS6KA5
NF1,controls-expression-of,RRAD
NF1,controls-state-change-of,RRAS2
NF1,controls-expression-of,RRAS
NF1,controls-state-change-of,RRAS
NF1,controls-expression-of,RRBP1
NF1,controls-expression-of,RRP15
NF1,interacts-with,RTKN
NF1,controls-expression-of,RTN4IP1
NF1,controls-expression-of,RUNX1T1
NF1,controls-expression-of,RUNX1
NF1,controls-expression-of,RUSC1-AS1
NF1,controls-expression-of,SALL1
NF1,controls-expression-of,SAMD12
NF1,controls-expression-of,SAMM50
NF1,controls-expression-of,SCAF11
NF1,controls-expression-of,SCLT1
NF1,interacts-with,SCN3B
NF1,controls-expression-of,SCOC
NF1,controls-expression-of,SCRT2
NF1,controls-expression-of,SCUBE2
NF1,in-complex-with,SDC2
NF1,interacts-with,SDC2
NF1,interacts-with,SDC3
NF1,controls-expression-of,SDCCAG8
NF1,controls-expression-of,SEMA3C
NF1,controls-expression-of,SEMA4C
NF1,controls-expression-of,SEMA6A
NF1,controls-expression-of,SEPT14
NF1,controls-expression-of,SERP1
NF1,controls-expression-of,SERPINB13
NF1,controls-expression-of,SERPINB5
NF1,controls-expression-of,SESN2
NF1,controls-expression-of,SESN3
NF1,controls-expression-of,SETD7
NF1,controls-expression-of,SEZ6L2
NF1,controls-expression-of,SEZ6
NF1,controls-expression-of,SFRP2
NF1,controls-expression-of,SH3BGRL3
NF1,interacts-with,SH3PXD2A
NF1,interacts-with,SH3RF3
NF1,in-complex-with,SHC1
NF1,in-complex-with,SHC2
NF1,in-complex-with,SHC3
NF1,controls-expression-of,SHOX2
NF1,interacts-with,SIGLECL1
NF1,controls-expression-of,SIK1
NF1,interacts-with,SIPA1L1
NF1,interacts-with,SIRT7
NF1,controls-expression-of,SIX2
NF1,controls-expression-of,SIX5
NF1,controls-expression-of,SKAP1
NF1,controls-expression-of,SKIDA1
NF1,interacts-with,SLAMF1
NF1,controls-expression-of,SLC10A6
NF1,controls-expression-of,SLC15A2
NF1,controls-expression-of,SLC22A17
NF1,controls-expression-of,SLC24A4
NF1,controls-expression-of,SLC25A35
NF1,controls-expression-of,SLC26A7
NF1,controls-expression-of,SLC26A9
NF1,controls-expression-of,SLC2A12
NF1,controls-expression-of,SLC2A4
NF1,controls-expression-of,SLC35B1
NF1,controls-expression-of,SLC35G2
NF1,controls-expression-of,SLC38A3
NF1,controls-expression-of,SLC38A4
NF1,controls-expression-of,SLC4A10
NF1,controls-expression-of,SLC5A3
NF1,controls-expression-of,SLC6A11
NF1,controls-expression-of,SLC9A3R1
NF1,controls-expression-of,SLC9A5
NF1,controls-expression-of,SLC9A9
NF1,controls-expression-of,SLCO1C1
NF1,controls-expression-of,SLCO2A1
NF1,controls-expression-of,SLIT3
NF1,controls-expression-of,SLITRK6
NF1,controls-expression-of,SMAD6
NF1,controls-expression-of,SMARCA1
NF1,controls-expression-of,SMARCA2
NF1,interacts-with,SMARCA4
NF1,interacts-with,SMCHD1
NF1,controls-expression-of,SMOX
NF1,controls-expression-of,SMTNL2
NF1,controls-expression-of,SNX10
NF1,controls-expression-of,SNX15
NF1,controls-expression-of,SOAT1
NF1,controls-expression-of,SOBP
NF1,controls-expression-of,SORBS2
NF1,in-complex-with,SOS1
NF1,in-complex-with,SOS2
NF1,controls-expression-of,SOX14
NF1,controls-expression-of,SOX2
NF1,controls-expression-of,SOX4
NF1,interacts-with,SOX4
NF1,controls-expression-of,SP1
NF1,interacts-with,SP1
NF1,controls-expression-of,SP6
NF1,controls-expression-of,SP7
NF1,controls-expression-of,SPAG9
NF1,controls-expression-of,SPIN1
NF1,controls-expression-of,SPINK5
NF1,controls-expression-of,SPOP
NF1,in-complex-with,SPRED1
NF1,interacts-with,SPRED1
NF1,in-complex-with,SPRED2
NF1,in-complex-with,SPRED3
NF1,controls-expression-of,SPRY1
NF1,controls-expression-of,SPRY4
NF1,controls-expression-of,SRF
NF1,controls-expression-of,SRGAP2
NF1,interacts-with,SRGAP2
NF1,controls-expression-of,SRPX2
NF1,interacts-with,SRSF12
NF1,controls-expression-of,SSBP2
NF1,controls-expression-of,ST6GALNAC5
NF1,controls-expression-of,ST8SIA2
NF1,controls-expression-of,STAC
NF1,controls-expression-of,STAG1
NF1,interacts-with,STARD13
NF1,in-complex-with,STAT1
NF1,in-complex-with,STAT2
NF1,controls-expression-of,STAT3
NF1,in-complex-with,STAT3
NF1,in-complex-with,STAT4
NF1,in-complex-with,STAT5A
NF1,controls-expression-of,STAT5B
NF1,in-complex-with,STAT5B
NF1,in-complex-with,STAT6
NF1,controls-expression-of,STC1
NF1,controls-expression-of,STIM1
NF1,controls-expression-of,STK33
NF1,controls-expression-of,STK36
NF1,controls-expression-of,STMN4
NF1,controls-expression-of,STON1-GTF2A1L
NF1,controls-expression-of,STON2
NF1,controls-expression-of,STRIP1
NF1,controls-expression-of,STX18
NF1,controls-expression-of,SUDS3
NF1,controls-expression-of,SULT2A1
NF1,interacts-with,SUMO1
NF1,controls-expression-of,SUPT16H
NF1,controls-expression-of,SUPT3H
NF1,interacts-with,SYDE1
NF1,controls-expression-of,SYNCRIP
NF1,controls-expression-of,SYNGR1
NF1,controls-expression-of,SYT4
NF1,controls-expression-of,SYT8
NF1,controls-expression-of,SYTL2
NF1,interacts-with,TANC2
NF1,controls-expression-of,TANK
NF1,controls-expression-of,TAOK3
NF1,controls-expression-of,TARBP2
NF1,controls-expression-of,TARSL2
NF1,interacts-with,TBPL1
NF1,controls-expression-of,TBRG1
NF1,controls-expression-of,TCAIM
NF1,controls-expression-of,TCF4
NF1,controls-expression-of,TEK
NF1,controls-expression-of,TENT5A
NF1,interacts-with,TESK2
NF1,controls-expression-of,TFAP2A
NF1,controls-expression-of,TGFB3
NF1,controls-expression-of,TGIF2
NF1,controls-expression-of,TGM4
NF1,controls-expression-of,TGM5
NF1,interacts-with,TGOLN2
NF1,controls-expression-of,THAP11
NF1,controls-expression-of,THBS3
NF1,controls-expression-of,THRSP
NF1,interacts-with,TIAM1
NF1,controls-expression-of,TIGD4
NF1,controls-expression-of,TIMM8A
NF1,controls-expression-of,TIMP3
NF1,interacts-with,TIRAP
NF1,controls-expression-of,TLK2
NF1,controls-expression-of,TLR8
NF1,controls-expression-of,TLX3
NF1,controls-expression-of,TMEM109
NF1,controls-expression-of,TMEM126B
NF1,controls-expression-of,TMEM192
NF1,controls-expression-of,TMEM229B
NF1,controls-expression-of,TMEM35A
NF1,controls-expression-of,TMEM71
NF1,controls-expression-of,TMEM86B
NF1,controls-expression-of,TMSB10
NF1,interacts-with,TNFSF13B
NF1,controls-expression-of,TNNI1
NF1,controls-expression-of,TNPO3
NF1,controls-expression-of,TNXB
NF1,controls-expression-of,TOM1L2
NF1,controls-expression-of,TOMM22
NF1,controls-expression-of,TP53TG1
NF1,controls-expression-of,TP63
NF1,controls-expression-of,TPI1
NF1,controls-expression-of,TPM3
NF1,interacts-with,TRAF6
NF1,controls-expression-of,TRERF1
NF1,controls-expression-of,TREX2
NF1,controls-expression-of,TRIM46
NF1,controls-expression-of,TRIM8
NF1,controls-expression-of,TRMT2A
NF1,controls-expression-of,TRPS1
NF1,controls-expression-of,TSLP
NF1,controls-expression-of,TSPAN6
NF1,controls-expression-of,TSPAN7
NF1,controls-expression-of,TSSK6
NF1,controls-expression-of,TTC39B
NF1,controls-expression-of,TUFT1
NF1,controls-expression-of,TUG1
NF1,controls-expression-of,TUSC2
NF1,controls-expression-of,TXLNGY
NF1,controls-expression-of,TYR
NF1,controls-expression-of,UBE2D3
NF1,controls-expression-of,UBE2H
NF1,controls-expression-of,UBE2R2
NF1,controls-expression-of,UBL4A
NF1,controls-expression-of,UBP1
NF1,controls-expression-of,UBXN1
NF1,controls-expression-of,UGGT1
NF1,controls-expression-of,UGT1A1
NF1,interacts-with,USP21
NF1,controls-expression-of,VAMP2
NF1,controls-expression-of,VCAM1
NF1,controls-expression-of,VCPKMT
NF1,interacts-with,VCP
NF1,controls-expression-of,VEGFD
NF1,interacts-with,VIRMA
NF1,controls-expression-of,VNN2
NF1,controls-expression-of,VPS13B
NF1,controls-expression-of,VPS37A
NF1,interacts-with,VSIG1
NF1,interacts-with,VSIG4
NF1,controls-expression-of,VSNL1
NF1,controls-expression-of,VWA1
NF1,controls-expression-of,WARS
NF1,controls-expression-of,WBP1L
NF1,controls-expression-of,WDR31
NF1,controls-expression-of,WDR47
NF1,controls-expression-of,WDR81
NF1,controls-expression-of,WDTC1
NF1,controls-expression-of,WISP2
NF1,controls-expression-of,WNK1
NF1,controls-expression-of,WNT10A
NF1,controls-expression-of,WNT16
NF1,controls-expression-of,XDH
NF1,controls-expression-of,XKRX
NF1,controls-expression-of,XPR1
NF1,controls-expression-of,YARS
NF1,controls-expression-of,YBX1
NF1,controls-expression-of,YBX2
NF1,interacts-with,YWHAB
NF1,interacts-with,YWHAH
NF1,interacts-with,ZBTB21
NF1,controls-expression-of,ZBTB5
NF1,controls-expression-of,ZBTB8OS
NF1,controls-expression-of,ZCCHC3
NF1,controls-expression-of,ZDHHC1
NF1,controls-expression-of,ZEB2
NF1,controls-expression-of,ZIC2
NF1,controls-expression-of,ZIC5
NF1,controls-expression-of,ZMYM2
NF1,controls-expression-of,ZMYND8
NF1,controls-expression-of,ZNF148
NF1,controls-expression-of,ZNF267
NF1,controls-expression-of,ZNF384
NF1,controls-expression-of,ZNF423
NF1,controls-expression-of,ZNF436
NF1,controls-expression-of,ZNF462
NF1,controls-expression-of,ZNF593
NF1,interacts-with,ZNF638
NF1,controls-expression-of,ZNF654
NF1,controls-expression-of,ZNF687
NF1,controls-expression-of,ZNF710
NF1,controls-expression-of,ZNF711
NF1,controls-expression-of,ZNF768
NF1,controls-expression-of,ZNFX1
NF1,controls-expression-of,ZSWIM8
NF1,interacts-with,ZUP1
